nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
Neon Lily,Victoria's Secret,,2021.0,3.59,17,"['white floral', 'soft spicy', 'fruity', 'sweet', 'fresh']",,weak,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Neon-Lily-64958.html
Cake Confetti,Victoria's Secret,,2019.0,4.48,99,"['sweet', 'fruity', 'fresh', 'powdery']",female,moderate,average,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Cake-Confetti-60899.html
Candy Baby,Victoria's Secret,,2019.0,3.99,92.0,"['sweet', 'tropical', 'fruity', 'vanilla', 'terpenic']",female,moderate,average,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Candy-Baby-60898.html
Fruit Crush,Victoria's Secret,,2019.0,4.14,37.0,"['citrus', 'fruity', 'sweet', 'fresh', 'fresh spicy']",female,weak,intimate,ok,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Fruit-Crush-60900.html
Sugar High,Victoria's Secret,,2019.0,4.39,90.0,"['sweet', 'vanilla', 'powdery', 'lactonic']",female,moderate,intimate,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Sugar-High-60901.html
Tease,Victoria's Secret,,2017.0,4.16,727.0,"['fruity', 'vanilla', 'sweet', 'floral', 'white floral', 'amber', 'powdery', 'fresh', 'warm spicy', 'aquatic']",female,moderate,average,ok,"['Litchi', 'Pear', 'Red Apple', 'Mandarin Orange']","['Sweet Pea', 'Freesia', 'Jasmine', 'Gardenia', 'Magnolia']","['Benzoin', 'Chocolate', 'Black Vanilla Husk', 'Musk', 'Amber', 'Sandalwood']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-47870.html
Tease Candy Noir,Victoria's Secret,,2021.0,3.96,434.0,"['sweet', 'iris', 'fruity', 'vanilla', 'powdery', 'amber', 'violet', 'earthy', 'aromatic']",female,moderate,average,good value,['Raspberry'],['Iris'],['Tonka Bean'],https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Candy-Noir-69446.html
Tease Collector's Edition Eau De Parfum,Victoria's Secret,Marypierre Julien,2022.0,4.08,13.0,"['white floral', 'vanilla', 'lactonic', 'powdery']",female,,,overpriced,['Green Anjou Pears'],['Gardenia'],['Vanilla'],https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Collector-s-Edition-Eau-De-Parfum-71551.html
Tease Crème Cloud,Victoria's Secret,Stephen Nilsen,2021.0,4.16,985.0,"['sweet', 'powdery', 'vanilla', 'musky', 'woody']",female,moderate,average,ok,"['Meringue', 'Vanilla']",['Sandalwood Flower'],"['Musk', 'Amber']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Creme-Cloud-68550.html
Tease Dreamer,Victoria's Secret,,2019.0,4.17,242.0,"['coconut', 'salty', 'sweet', 'lactonic', 'tropical', 'vanilla', 'marine', 'aldehydic']",female,moderate,average,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Dreamer-54073.html
Tease Eau de Parfum,Victoria's Secret,,2018.0,4.22,272.0,"['fruity', 'white floral', 'vanilla', 'sweet', 'floral', 'amber', 'powdery', 'fresh', 'citrus', 'aquatic']",female,moderate,average,ok,"['Litchi', 'Pear', 'Red Apple', 'Mandarin Orange']","['Freesia', 'Jasmine', 'Gardenia', 'Cyclamen', 'Magnolia']","['Benzoin', 'Chocolate', 'Vanilla', 'Musk', 'Amber', 'Sandalwood']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Eau-de-Parfum-50825.html
Tease Eau de Parfum 2020,Victoria's Secret,,2020.0,4.31,431.0,"['vanilla', 'white floral', 'sweet', 'fruity', 'powdery', 'aquatic', 'lactonic', 'fresh']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Eau-de-Parfum-2020-64012.html
Tease Flower,Victoria's Secret,,2017.0,3.97,87.0,"['sweet', 'vanilla', 'floral', 'powdery', 'lactonic', 'soft spicy']",female,moderate,intimate,ok,"['Sugar', 'Orchid']",['Tulip'],"['Whipped Cream', 'Vanilla']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Flower-43634.html
Tease Glam,Victoria's Secret,,2019.0,4.19,63.0,"['sweet', 'powdery', 'aromatic', 'floral', 'fresh spicy', 'fresh', 'woody']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Glam-63625.html
Tease Heartbreaker,Victoria's Secret,,2019.0,3.9,120.0,"['vanilla', 'sweet', 'fruity', 'tropical', 'floral', 'lactonic', 'aquatic']",female,moderate,average,ok,['Carambola (Star Fruit)'],['Pink Lotus'],"['Whipped Cream', 'Tonka Bean', 'Vanilla']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Heartbreaker-55996.html
Tease Rebel,Victoria's Secret,Stephen Nilsen,2018.0,4.14,246.0,"['violet', 'leather', 'ozonic', 'powdery', 'aquatic', 'rose', 'floral', 'animalic', 'green', 'smoky']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Rebel-51311.html
Tease Sugar Fleur,Victoria's Secret,Linda Song,2022.0,4.45,467.0,"['fruity', 'caramel', 'fresh', 'sweet', 'green', 'white floral', 'tropical']",female,moderate,average,good value,['Apple'],"['Jasmine', 'Caramel', 'Bubble Gum']","['Sandalwood', 'Crystal Amber']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Sugar-Fleur-76967.html
Bare Vanilla Candied,Victoria's Secret,,2023.0,4.43,129.0,"['sweet', 'vanilla', 'powdery', 'fruity']",female,weak,average,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Bare-Vanilla-Candied-89298.html
Love Spell Candied,Victoria's Secret,,2023.0,3.91,54.0,"['sweet', 'caramel', 'fruity']",female,moderate,average,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Love-Spell-Candied-89296.html
Pure Seduction Candied,Victoria's Secret,,2023.0,4.06,32.0,"['sweet', 'fruity', 'musky', 'powdery']",female,moderate,average,great value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Pure-Seduction-Candied-89295.html
Velvet Petals Candied,Victoria's Secret,,2023.0,4.11,36.0,"['musky', 'floral', 'powdery', 'caramel', 'sweet']",female,weak,average,ok,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Velvet-Petals-Candied-89297.html
Moon Spiced Apple,Victoria's Secret,,2022.0,4.34,29.0,"['sweet', 'woody', 'fruity', 'warm spicy', 'fresh', 'vanilla']",female,weak,average,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Moon-Spiced-Apple-89309.html
Night Glowing Vanilla,Victoria's Secret,,2022.0,4.16,19.0,"['iris', 'soft spicy', 'powdery', 'violet', 'earthy', 'musky', 'sweet']",,weak,average,great value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Night-Glowing-Vanilla-89310.html
Sky Blooming Fruit,Victoria's Secret,,2022.0,3.62,8.0,"['floral', 'mossy', 'aromatic', 'earthy', 'herbal', 'fruity', 'fresh', 'soft spicy']",,,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Sky-Blooming-Fruit-89307.html
Star Smoked Amber,Victoria's Secret,,2022.0,4.09,44.0,"['amber', 'woody', 'powdery', 'sweet']",female,moderate,average,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Star-Smoked-Amber-89308.html
Love Spell Golden,Victoria's Secret,,2022.0,4.5,12.0,"['sweet', 'fruity', 'vanilla', 'powdery', 'fresh']",,,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Love-Spell-Golden-91963.html
Pure Seduction Golden,Victoria's Secret,,2022.0,4.43,14.0,"['amber', 'floral', 'citrus']",female,weak,average,great value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Pure-Seduction-Golden-91961.html
Velvet Petals Golden,Victoria's Secret,,2022.0,3.43,14.0,"['floral', 'almond', 'nutty']",female,weak,average,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Velvet-Petals-Golden-91962.html
Love Spell Luxe,Victoria's Secret,,2022.0,4.09,11.0,"['fruity', 'powdery', 'woody', 'lactonic', 'sweet', 'warm spicy']",,,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Love-Spell-Luxe-89300.html
Pure Seduction Luxe,Victoria's Secret,,2022.0,3.9,20.0,"['sweet', 'violet', 'fruity', 'powdery', 'floral']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Pure-Seduction-Luxe-89299.html
Velvet Petals Luxe,Victoria's Secret,,2022.0,4.08,13.0,"['fruity', 'patchouli', 'floral', 'woody', 'warm spicy', 'earthy', 'balsamic']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Velvet-Petals-Luxe-89302.html
Bare Vanilla Sol,Victoria's Secret,,2024.0,3.97,34.0,"['vanilla', 'citrus', 'sweet', 'powdery', 'honey']",female,weak,intimate,ok,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Bare-Vanilla-Sol-97998.html
Love Spell Sol,Victoria's Secret,,2024.0,3.43,14.0,"['white floral', 'citrus', 'fresh', 'soapy']",,moderate,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Love-Spell-Sol-98001.html
Pure Seduction Sol,Victoria's Secret,,2024.0,3.33,9.0,"['sweet', 'fruity', 'tropical', 'yellow floral', 'aquatic', 'fresh', 'powdery']",,,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Pure-Seduction-Sol-98000.html
Velvet Petals Sol,Victoria's Secret,,2024.0,4.25,8.0,"['floral', 'citrus', 'fresh', 'fresh spicy', 'rose', 'aromatic']",,,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Velvet-Petals-Sol-97999.html
Amber Mandarin,Victoria's Secret,,2016.0,3.32,19.0,"['citrus', 'amber']",,,average,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Amber-Mandarin-36832.html
Lemon Iris,Victoria's Secret,,2016.0,4.18,28.0,"['iris', 'citrus', 'powdery', 'earthy', 'woody', 'violet', 'aromatic']",,moderate,average,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Lemon-Iris-36833.html
Lime Blossom,Victoria's Secret,,2016.0,3.88,26.0,"['citrus', 'yellow floral', 'mossy', 'sweet', 'green', 'earthy', 'aromatic', 'fresh spicy', 'woody', 'powdery']",,weak,intimate,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Lime-Blossom-36831.html
Pink Pummelo,Victoria's Secret,,2016.0,3.57,21.0,"['citrus', 'lavender', 'fresh spicy', 'floral', 'aromatic']",,moderate,average,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Pink-Pummelo-36830.html
Moroccan Coconut Mimosa,Victoria's Secret,,2016.0,,,[],,,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Moroccan-Coconut-Mimosa-38833.html
Nude Coconut Fig,Victoria's Secret,,2016.0,4.15,41.0,"['coconut', 'sweet', 'fruity', 'lactonic', 'woody', 'tropical', 'vanilla', 'nutty']",,weak,enormous,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Nude-Coconut-Fig-38831.html
Patchouli Coconut Musk,Victoria's Secret,,2016.0,3.48,42.0,"['coconut', 'patchouli', 'musky', 'woody', 'warm spicy', 'sweet', 'earthy', 'lactonic', 'powdery', 'balsamic']",,long lasting,strong,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Patchouli-Coconut-Musk-38832.html
Warm Coconut Sugar,Victoria's Secret,,2016.0,4.32,41.0,"['sweet', 'coconut', 'vanilla', 'lactonic', 'tropical']",,moderate,average,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Warm-Coconut-Sugar-38834.html
Rose Bergamot,Victoria's Secret,,2016.0,4.1,21.0,"['rose', 'citrus', 'fruity', 'fresh spicy', 'fresh', 'green', 'floral', 'aromatic']",,moderate,average,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Rose-Bergamot-37896.html
Rose Caramel,Victoria's Secret,,2016.0,4.35,107.0,"['caramel', 'rose', 'white floral', 'sweet', 'floral']",,moderate,average,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Rose-Caramel-37895.html
Rose Musk,Victoria's Secret,,2016.0,4.2,30.0,"['rose', 'musky', 'soft spicy', 'powdery', 'floral', 'sweet']",,,enormous,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Rose-Musk-37897.html
Rose Violet,Victoria's Secret,,2016.0,4.23,31.0,"['violet', 'rose', 'powdery', 'woody', 'floral', 'fresh']",,long lasting,average,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Rose-Violet-37901.html
Electric Beach,Victoria's Secret,,2019.0,4.0,2.0,"['sweet', 'fruity', 'citrus', 'vanilla']",,,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Electric-Beach-90550.html
Island Fling,Victoria's Secret,,2019.0,4.2,5.0,"['vanilla', 'woody', 'marine', 'powdery']",,,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Island-Fling-90552.html
Neon Palms,Victoria's Secret,,2019.0,3.5,2.0,"['coconut', 'sweet', 'floral', 'lactonic', 'powdery', 'tropical', 'vanilla', 'nutty']",,,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Neon-Palms-90551.html
Tropic Heat,Victoria's Secret,,2019.0,4.0,4.0,"['citrus', 'floral', 'fruity', 'fresh', 'sweet', 'tropical']",,,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Tropic-Heat-90549.html
Bare Vanilla Untamed,Victoria's Secret,,2021.0,4.34,149.0,"['vanilla', 'powdery', 'floral', 'sweet']",female,moderate,average,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Bare-Vanilla-Untamed-70961.html
Love Spell Untamed,Victoria's Secret,,2021.0,4.18,66.0,"['fruity', 'sweet', 'aquatic', 'lactonic', 'powdery', 'fresh']",female,moderate,average,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Love-Spell-Untamed-70960.html
Pure Seduction Untamed,Victoria's Secret,,2021.0,4.37,49.0,"['fruity', 'woody', 'ozonic', 'aquatic']",female,moderate,average,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Pure-Seduction-Untamed-70958.html
Velvet Petals Untamed,Victoria's Secret,,2021.0,4.3,63.0,"['woody', 'almond', 'nutty', 'fruity', 'sweet']",female,moderate,average,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Velvet-Petals-Untamed-70959.html
Exotic Lily,Victoria's Secret,,2020.0,4.0,10.0,"['white floral', 'amber', 'soft spicy', 'animalic']",,,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Exotic-Lily-65621.html
Forbidden Rose,Victoria's Secret,,2020.0,3.83,23.0,"['rose', 'musky', 'powdery', 'floral']",female,weak,intimate,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Forbidden-Rose-65624.html
Jasmine Allure,Victoria's Secret,,2020.0,4.34,29.0,"['white floral', 'tropical', 'fruity', 'fresh', 'sweet', 'floral']",female,weak,average,ok,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Jasmine-Allure-65622.html
Lotus Desire,Victoria's Secret,,2020.0,4.37,30.0,"['woody', 'floral', 'aquatic', 'earthy', 'ozonic']",female,weak,intimate,great value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Lotus-Desire-65623.html
Very Sexy (2007),Victoria's Secret,Jean Claude Delville,2007.0,4.02,743.0,"['floral', 'powdery', 'sweet', 'fresh spicy', 'musky', 'fruity', 'coffee', 'citrus', 'woody', 'lactonic']",female,moderate,average,good value,"['Pepper', 'Cactus Flower', 'Clementine', 'Cappuccino']","['Mimosa', 'Vanilla Orchid', 'Camellia', 'Hortensia']","['Blackberry', 'Musk', 'Woodsy Notes', 'White Amber']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-2007-1725.html
Very Sexy (2012),Victoria's Secret,,2012.0,4.05,265.0,"['floral', 'sweet', 'fruity', 'powdery', 'musky', 'fresh spicy', 'citrus', 'coffee', 'green', 'woody']",female,moderate,average,ok,"['Clementine', 'Pepper', 'Blackberry', 'Cactus', 'Cappuccino']","['Orchid', 'Mimosa', 'Camellia', 'Hortensia']","['Blackberry', 'Musk', 'Woodsy Notes', 'Amber']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-2012-14634.html
Very Sexy (2018),Victoria's Secret,Jean Claude Delville,2018.0,3.98,523.0,"['floral', 'sweet', 'powdery', 'fruity', 'musky', 'citrus', 'amber', 'coffee', 'green', 'fresh spicy']",female,moderate,average,good value,"['Clementine', 'Pepper', 'Blackberry', 'Cactus', 'Cappuccino']","['Orchid', 'Hortensia', 'Camelia', 'Mimosa']","['Blackberry', 'Woody Notes', 'Musk', 'Amber']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-2018-51520.html
Very Sexy Attraction for Her,Victoria's Secret,,2008.0,3.94,18.0,"['floral', 'citrus', 'sweet', 'powdery', 'lactonic', 'fruity']",,,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-Attraction-for-Her-4314.html
Very Sexy Attraction for Him,Victoria's Secret,,2008.0,4.14,14.0,"['cinnamon', 'warm spicy', 'aromatic', 'woody', 'green', 'earthy', 'citrus']",,eternal,strong,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-Attraction-for-Him-4313.html
Very Sexy Dare,Victoria's Secret,,2008.0,3.96,162.0,"['citrus', 'fresh spicy', 'sweet', 'powdery', 'fruity', 'musky', 'woody', 'floral', 'white floral', 'aromatic']",female,moderate,average,ok,"['Bergamot', 'Pineapple', 'Blood Orange']","['Nutmeg', 'Lily', 'Jasmine', 'Peony']","['Tonka Bean', 'Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-Dare-4727.html
Very Sexy Eau de Parfum,Victoria's Secret,,2014.0,3.85,301.0,"['fruity', 'sweet', 'citrus', 'floral']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-Eau-de-Parfum-23316.html
Very Sexy for Her,Victoria's Secret,,2002.0,4.16,333.0,"['powdery', 'citrus', 'sweet', 'floral', 'coffee', 'musky', 'vanilla', 'yellow floral', 'amber', 'lactonic']",female,long lasting,strong,good value,"['Clementine', 'Cappuccino']","['Camellia', 'Mimosa']","['Vanilla', 'Musk', 'White Amber']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-for-Her-3287.html
Very Sexy for Her 2,Victoria's Secret,,2004.0,4.01,164.0,"['citrus', 'amber', 'green', 'vanilla', 'sweet', 'powdery', 'fruity', 'floral']",female,long lasting,strong,good value,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-for-Her-2-3288.html
Very Sexy for Him,Victoria's Secret,Jean Claude Delville,2001.0,4.27,472.0,"['citrus', 'woody', 'aromatic', 'fresh spicy', 'warm spicy', 'musky', 'cinnamon', 'white floral', 'herbal', 'sweet']",male,moderate,average,good value,"['Tangerine', 'Lime', 'Caraway', 'Bergamot']","['Bamboo', 'Cinnamon', 'Sichuan Pepper', 'Sage']","['Sequoia', 'Musk', 'Vetiver', 'Orange Blossom']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-for-Him-1989.html
Very Sexy for Him 2,Victoria's Secret,Steve DeMercado,2003.0,4.01,161.0,"['aromatic', 'woody', 'fresh spicy', 'warm spicy', 'herbal', 'lavender', 'soft spicy', 'musky', 'green', 'powdery']",male,moderate,average,ok,"['Aldehydes', 'Juniper Berries', 'Green Pepper', 'Sage']","['Cardamom', 'Nutmeg', 'Fennel', 'Geranium', 'Lavender']","['Palisander Rosewood', 'Teak Wood', 'Guaiac Wood', 'Sandalwood', 'Musk']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-for-Him-2-1990.html
Very Sexy Hot,Victoria's Secret,,2007.0,3.7,160.0,"['musky', 'powdery', 'woody', 'floral', 'sweet', 'patchouli', 'fruity', 'balsamic', 'leather', 'warm spicy']",female,moderate,strong,,"['Marigold', 'Berry Fruits', 'Freesia']","['Lily', 'Peony', 'Plum']","['Suede', 'Patchouli', 'Vanilla', 'Sandalwood', 'Musk']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-Hot-1726.html
Very Sexy Italian Mandarin,Victoria's Secret,,2013.0,,,[],,,,,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-Italian-Mandarin-18107.html
Very Sexy Night Eau de Parfum,Victoria's Secret,,2019.0,4.14,410.0,"['fruity', 'woody', 'fresh', 'sweet', 'green']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-Night-Eau-de-Parfum-57375.html
Very Sexy Now 2006,Victoria's Secret,Clement Gavarry,2006.0,3.96,28.0,"['citrus', 'fresh spicy', 'fruity', 'sweet', 'floral', 'vanilla', 'fresh', 'tropical']",,,,,"['Pineapple', 'Blood Orange']","['Nutmeg', 'Freesia', 'Peony']","['Vanilla', 'Tonka Bean', 'Grapefruit', 'Sandalwood']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-Now-2006-1991.html
Very Sexy Now 2007,Victoria's Secret,,2007.0,3.96,25.0,"['floral', 'fruity', 'fresh', 'rose', 'powdery', 'sweet', 'woody', 'musky']",,,,,"['Litchi', 'Pear', 'Mandarin Orange']","['Freesia', 'Red Peony', 'Rose']","['Vanilla Orchid', 'Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-Now-2007-3289.html
Very Sexy Now 2008,Victoria's Secret,,2008.0,4.44,27.0,"['fruity', 'floral', 'fresh', 'sweet', 'ozonic', 'aquatic', 'citrus']",,,,,"['Bergamot', 'Melon', 'Red Apple', 'Pineapple']","['Jasmine', 'Peony', 'Magnolia']","['Vanilla', 'Musk', 'Peach']",https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-Now-2008-3106.html
